codigo_ine,municipio,poblacion_2025,n_poligonos_residenciales,superficie_residencial_m2,superficie_residencial_ha,superficie_media_poligono_m2,superficie_mediana_poligono_m2,superficie_max_poligono_m2,perimetro_total_m,suelo_residencial_m2_por_hab,municipio_key,area_m2_SUNC,area_m2_Urbanizable,area_m2_desarrollo,sunc_m2_por_hab,urbanizable_m2_por_hab,comarca,precio_venta_eur_m2,precio_alquiler_eur_m2_mes,poblacion_aprox,tipo_dato,fuente,fecha,reserva_suelo_hab,indice_expansion,densidad_residencial,poblacion_2025_norm,precio_venta_eur_m2_norm,precio_alquiler_eur_m2_mes_norm,suelo_residencial_m2_por_hab_norm,reserva_suelo_hab_norm,indice_expansion_norm,densidad_residencial_norm,precio_venta_score,precio_alquiler_score,coopscore,factor_escala,distancia_capital_km,distancia_costa_km,score_poblacion,score_suelo_residencial,score_reserva_suelo,score_expansion,score_densidad,score_precio_venta,score_precio_alquiler,IVU,IVEC,score_demanda_poblacion,score_demanda_alquiler,score_demanda_venta,IPD,score_capital,score_costa,score_litoral,IAL,CoopScore_4,categoria_coopscore
18051,Colomera,1278,1.0,253266.364389555,25.3266364389555,253266.364389555,253266.364389555,253266.364389555,8015.004678758797,198.1739940450352,COLOMERA,59261.63964844,0.0,59261.63964844,46.370610053552426,0.0,,,,,,,,46.370610053552426,0.2339893802766808,50.46070776434718,0.0048709351853435,,,0.1277311108280291,0.0245403362330038,0.0234762580236717,0.0497203757317391,,,,0.85,29.83,39.2,0.0048709351853435,0.1277311108280291,0.0245403362330038,0.0234762580236717,0.0497203757317391,0.8753356348293058,0.5993623804463337,5.379581234377085,33.20716804840232,0.0048709351853435,0.5993623804463337,0.1246643651706942,18.34421539969288,0.819682040742308,0.8204306000916171,40,12.574001996324409,14.158279654478775,Oportunidad Estratégica
18079,Fuente Vaqueros,4743,1.0,697791.062137475,69.7791062137475,697791.062137475,697791.062137475,697791.062137475,24159.85901318227,147.12019020397955,FUENTE VAQUEROS,344578.07861329,392787.0,737365.07861329,72.6498162794202,82.81404174573055,Vega de Granada,863.0,,2700.0,V,Idealista/Indomio/Fotocasa 2026,2026-05,155.46385802515076,1.0567132751093025,67.97163588583713,0.0196890128123984,0.1545838128116609,,0.0928358062549495,0.0822748577948653,0.1060205103076533,0.0696537180520326,0.8454161871883391,,,0.85,20.89,57.1,0.0196890128123984,0.0928358062549495,0.0822748577948653,0.1060205103076533,0.0696537180520326,0.8454161871883391,0.5993623804463337,9.014561970229789,33.47492601200338,0.0196890128123984,0.5993623804463337,0.1545838128116609,19.833105472069786,0.873723024844345,0.73843334860284,0,0.5710192145185901,14.082593826360029,Oportunidad Estratégica
18004,Albondón,703,1.0,213613.192790615,21.3613192790615,213613.192790615,213613.192790615,213613.192790615,1948.351037674003,303.85944920428875,ALBONDON,,,0.0,,,,,,,,,,0.0,0.0,32.90995236839538,0.0024119468345336,,,0.1999671808025253,0.0,0.0,0.0297416965400916,,,,0.85,114.59,43.9,0.0024119468345336,0.1999671808025253,0.0,0.0,0.0297416965400916,0.8753356348293058,0.5993623804463337,5.445304968164507,32.89672678069939,0.0024119468345336,0.5993623804463337,0.1246643651706942,18.221265982152374,0.3073203167502871,0.798900595510765,40,12.362598305353345,14.05878297406749,Potencial Urbanístico
18012,Algarinejo,2335,3.0,338713.850296275,33.8713850296275,112904.616765425,66131.069456485,223082.12521285,11058.49451205445,145.0594647949786,ALGARINEJO,81825.0,0.0,81825.0,35.04282655246253,0.0,,,,,,,,35.04282655246253,0.2415755952359999,68.93724593657927,0.0093911972493542,,,0.0914272992412029,0.0185454266217139,0.0242373863261503,0.0707529079725107,,,,0.85,74.64,46.4,0.0093911972493542,0.0914272992412029,0.0185454266217139,0.0242373863261503,0.0707529079725107,0.8753356348293058,0.5993623804463337,4.6304604890536645,33.62090516369051,0.0093911972493542,0.5993623804463337,0.1246643651706942,18.57022850289341,0.5488121864232606,0.7874484654145671,40,12.455759414193674,14.05628722495224,Potencial Económico
18027,Benalúa,3381,1.0,760520.702073135,76.05207020731349,760520.702073135,760520.702073135,760520.702073135,12115.27916665106,224.9395747036779,BENALUA,,,0.0,,,,,,,,,,0.0,0.0,44.456383511764926,0.0138644177970885,,,0.1460254007513899,0.0,0.0,0.0428854295827751,,,,0.85,56.36,41.1,0.0138644177970885,0.1460254007513899,0.0,0.0,0.0428854295827751,0.8753356348293058,0.5993623804463337,4.293916462526376,33.5435253044412,0.0138644177970885,0.5993623804463337,0.1246643651706942,18.79388953028013,0.6593120957504685,0.8117269812185066,40,12.50724293266574,13.993814273894762,Potencial Económico
18107,Jayena,979,1.0,252049.10813568,25.204910813568,252049.10813568,252049.10813568,252049.10813568,5544.953053883051,257.45567736024515,JAYENA,154718.0,40800.0,195518.0,158.0367722165475,41.67517875383044,Comarca de Loja,620.0,,1100.0,E,Estimación por comarca/tipología,2026-05,199.71195097037796,0.7757139132376979,38.84163714132234,0.0035922612429223,0.0613732259301879,,0.1682501757997475,0.1056919117713181,0.0778277200366397,0.0364939544612306,0.938626774069812,,,0.85,45.31,56.6,0.0035922612429223,0.1682501757997475,0.1056919117713181,0.0778277200366397,0.0364939544612306,0.938626774069812,0.5993623804463337,10.259252666150886,34.2831862930984,0.0035922612429223,0.5993623804463337,0.0613732259301879,16.69800322155916,0.7261077192770355,0.7407237746220797,0,0.5126602200974382,13.950994618107044,Potencial Urbanístico
18028,Benalúa de las Villas,1028,3.0,264554.90193260496,26.45549019326049,88184.96731086832,25989.455962085,224917.065638735,4574.679815883869,257.3491263935846,BENALUA DE LAS VILLAS,,,0.0,,,,,,,,,,0.0,0.0,38.85771885118507,0.0038018098154261,,,0.1681773481521593,0.0,0.0,0.036512260871123,,,,0.85,51.18,49.9,0.0038018098154261,0.1681773481521593,0.0,0.0,0.036512260871123,0.8753356348293058,0.5993623804463337,4.752117616870828,33.02697625814987,0.0038018098154261,0.5993623804463337,0.1246643651706942,18.29075913119701,0.6906244332950493,0.7714154832798901,40,12.507674418301988,13.913502249588786,Potencial Económico
18078,Freila,960,1.0,157318.997557605,15.7318997557605,157318.997557605,157318.997557605,157318.997557605,4709.848562558762,163.87395578917187,FREILA,76594.0,98243.0,174837.0,79.78541666666666,102.33645833333334,,,,,,,,182.121875,1.1113533820731376,61.02250935386744,0.0035110077148086,,,0.1042870147615942,0.0963828606680733,0.111502576408291,0.0617432682444755,,,,0.85,95.36,73.8,0.0035110077148086,0.1042870147615942,0.0963828606680733,0.111502576408291,0.0617432682444755,0.8753356348293058,0.5993623804463337,9.76988750499792,33.26620023735561,0.0035110077148086,0.5993623804463337,0.1246643651706942,18.27621902616613,0.4235628362449374,0.6619331195602383,0,0.3680050703660464,13.906226272706922,Oportunidad Estratégica
18064,Dehesas de Guadix,382,2.0,230921.627257985,23.0921627257985,115460.8136289925,115460.8136289925,228151.157331245,3201.45080990323,604.5068776387042,DEHESAS DE GUADIX,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,16.54240897814351,0.0010391898595596,,,0.4054598727279687,0.0,0.0,0.0111099116868518,,,,0.85,95.87,102.7,0.0010391898595596,0.4054598727279687,0.0,0.0,0.0111099116868518,0.8753356348293058,0.5993623804463337,10.303145493501994,32.648634868293165,0.0010391898595596,0.5993623804463337,0.1246643651706942,18.152628133403688,0.4204799613129419,0.5295464956481906,0,0.327055933219634,13.902153803662928,Potencial Urbanístico
18187,Villanueva de las Torres,491,1.0,294168.155933855,29.416815593385497,294168.155933855,294168.155933855,294168.155933855,3561.5604268132724,599.1204805170163,VILLANUEVA DE LAS TORRES,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,16.691133628699212,0.0015053285208436,,,0.4017782671673325,0.0,0.0,0.0112792105013078,,,,0.85,88.89,138.0,0.0015053285208436,0.4017782671673325,0.0,0.0,0.0112792105013078,0.8753356348293058,0.5993623804463337,10.213644836702931,32.671304096195506,0.0015053285208436,0.5993623804463337,0.1246643651706942,18.175935066467886,0.4626730339116243,0.3678424186898763,0,0.2954219391716126,13.881263958229471,Potencial Urbanístico
18068,Dílar,2384,2.0,1279643.76661701,127.964376661701,639821.883308505,639821.883308505,1278853.553210095,15346.739262746582,536.7633249232425,DILAR,,,0.0,,,Área Metropolitana,980.0,,1800.0,E,Estimación por comarca/tipología,2026-05,0.0,0.0,18.63018491703025,0.009600745821858,0.1994629842731108,,0.3591571151072424,0.0,0.0,0.0134865048742128,0.8005370157268892,,,0.85,19.39,95.8,0.009600745821858,0.3591571151072424,0.0,0.0,0.0134865048742128,0.8005370157268892,0.5993623804463337,9.181225450794251,31.56169843642187,0.009600745821858,0.5993623804463337,0.1994629842731108,20.450671409079018,0.8827903040560963,0.5611543747136968,0,0.5214624340365476,13.850529624119888,Oportunidad Estratégica
18114,"Calahorra, La",680,1.0,368001.905389055,36.800190538905504,368001.905389055,368001.905389055,368001.905389055,5619.362672522074,541.1792726309633,"CALAHORRA, LA",,,0.0,,,Comarca de Guadix,1100.0,,500.0,E,Estimación por comarca/tipología,2026-05,0.0,0.0,18.478165195397494,0.0023135873005012,0.2454929037207517,,0.3621754179298773,0.0,0.0,0.0133134551575035,0.7545070962792482,,,0.85,56.02,66.9,0.0023135873005012,0.3621754179298773,0.0,0.0,0.0133134551575035,0.7545070962792482,0.5993623804463337,9.254087275609486,30.311447416840902,0.0023135873005012,0.5993623804463337,0.2454929037207517,21.2370614692022,0.6613673457051321,0.6935409986257444,0,0.4726092378697761,13.767406780606375,Oportunidad Estratégica
18137,Montillana,1054,2.0,242424.172246695,24.2424172246695,121212.0861233475,121212.0861233475,223630.986630935,7417.344951955806,230.00395848832545,MONTILLANA,181300.0,0.0,181300.0,172.01138519924098,0.0,,,,,,,,172.01138519924098,0.7478627164930814,43.47751258597396,0.0039129988538976,,,0.149486910009161,0.0910321693809749,0.0750333971478336,0.0417711443138391,,,,0.85,52.65,104.0,0.0039129988538976,0.149486910009161,0.0910321693809749,0.0750333971478336,0.0417711443138391,0.8753356348293058,0.5993623804463337,9.345706910800873,33.08456859930824,0.0039129988538976,0.5993623804463337,0.1246643651706942,18.29631858312058,0.6817384996675331,0.5235913879981676,0,0.4297728162664635,13.753582366303355,Oportunidad Estratégica
18005,Albuñán,422,,,,,,,,,ALBUNAN,,,0.0,,,,,,,,,,0.0,,,0.0012102499187464,,,,0.0,,,,,,0.85,63.81,41.6,0.0012102499187464,0.1361246771781492,0.0,0.0,0.0463687328946636,0.8753356348293058,0.5993623804463337,4.098647922873687,33.00892078303469,0.0012102499187464,0.5993623804463337,0.1246643651706942,18.161181136363027,0.6142779423321042,0.809436555199267,40,12.48854214349262,13.685283538222247,Mercado Maduro
18177,Sorvilán,521,,,,,,,,,SORVILAN,,,0.0,,,,,,,,,,0.0,,,0.0016336235652337,,,,0.0,,,,,,0.85,98.98,37.5,0.0016336235652337,0.1361246771781492,0.0,0.0,0.0463687328946636,0.8753356348293058,0.5993623804463337,4.098647922873687,33.02797259712661,0.0016336235652337,0.5993623804463337,0.1246643651706942,18.18234981868739,0.4016804690805778,0.8282180485570316,40,12.40913760219934,13.683706314695812,Mercado Maduro
18163,Pórtugos,372,,,,,,,,,PORTUGOS,,,0.0,,,,,,,,,,0.0,,,0.0009964248447629,,,,0.0,,,,,,0.85,76.73,48.6,0.0009964248447629,0.1361246771781492,0.0,0.0,0.0463687328946636,0.8753356348293058,0.5993623804463337,4.098647922873687,32.999298654705434,0.0009964248447629,0.5993623804463337,0.1246643651706942,18.15048988266385,0.5361784440548872,0.7773705909299129,40,12.44768255490093,13.675757346995765,Mercado Maduro
18162,Polopos,1682,1.0,198536.81437464,19.853681437464,198536.81437464,198536.81437464,198536.81437464,7277.678223481554,118.03615598967896,POLOPOS,11300.0,0.0,11300.0,6.718192627824019,0.0,Costa Tropical,760.0,,1100.0,E,Estimación por comarca/tipología,2026-05,6.718192627824019,0.0569163962643061,84.71980399695833,0.00659864178313,0.1150747986191024,,0.0729568519799354,0.0035554137798594,0.0057104472130249,0.0887187822154275,0.8849252013808976,,,0.85,95.67,46.6,0.00659864178313,0.0729568519799354,0.0035554137798594,0.0057104472130249,0.0887187822154275,0.8849252013808976,0.5993623804463337,3.4326788625163305,33.866690241171426,0.00659864178313,0.5993623804463337,0.1150747986191024,18.190861565792407,0.4216889318745088,0.7865322950068713,40,12.404635261251864,13.665042716388037,Mercado Maduro
18136,Montejícar,1989,1.0,380215.725686385,38.0215725686385,380215.725686385,380215.725686385,380215.725686385,4404.288557133508,191.1592386557994,MONTEJICAR,,,0.0,,,Poniente Granadino,540.0,,1200.0,E,Estimación por comarca/tipología,2026-05,0.0,0.0,52.31240755256388,0.0079115277373885,0.0306866129650939,,0.1229365214459116,0.0,0.0,0.0518282346354394,0.969313387034906,,,0.85,56.02,38.8,0.0079115277373885,0.1229365214459116,0.0,0.0,0.0518282346354394,0.969313387034906,0.5993623804463337,3.850836555679382,35.24462834639335,0.0079115277373885,0.5993623804463337,0.0306866129650939,16.146801222155123,0.6613673457051321,0.8222629409070087,40,12.511225820554156,13.661483950751824,Mercado Maduro
18164,Puebla de Don Fadrique,2195,2.0,560606.84290292,56.060684290292,280303.42145146,280303.42145146,468676.136066425,11874.906469807434,255.40175075303875,PUEBLA DE D. FADRIQUE,168829.0,197591.0,366420.0,76.91526195899772,90.01867881548975,Comarca de Baza,480.0,,2000.0,E,Estimación por comarca/tipología,2026-05,166.93394077448747,0.6536131419706069,39.15399941666618,0.0087924870422005,0.0076716532412734,,0.1668463157709756,0.088345075265889,0.0655772956465836,0.0368495280846945,0.9923283467587264,,,0.85,165.43,218.3,0.0087924870422005,0.1668463157709756,0.088345075265889,0.0655772956465836,0.0368495280846945,0.9923283467587264,0.5993623804463337,9.341571942918993,35.594783644078845,0.0087924870422005,0.5993623804463337,0.0076716532412734,15.615475194300208,0.0,0.0,0,0.0,13.661297656173948,Potencial Urbanístico
18038,Campotéjar,1218,1.0,217199.198394545,21.7199198394545,217199.198394545,217199.198394545,217199.198394545,5401.595772657599,178.3244650201519,CAMPOTEJAR,,,0.0,,,,,,,,,,0.0,0.0,56.07755502796507,0.0046143450965634,,,0.1141639462125989,0.0,0.0,0.0561142423783102,,,,0.85,45.29,43.9,0.0046143450965634,0.1141639462125989,0.0,0.0,0.0561142423783102,0.8753356348293058,0.5993623804463337,3.6958122909896263,33.259560160872915,0.0046143450965634,0.5993623804463337,0.1246643651706942,18.33138589525387,0.7262286163331924,0.798900595510765,40,12.530161625186508,13.660175800707636,Potencial Económico
18108,Jérez del Marquesado,955,,,,,,,,,JEREZ DEL MARQUESADO,,,0.0,,,Comarca de Guadix,540.0,,1000.0,E,Estimación por comarca/tipología,2026-05,0.0,,,0.0034896252074103,0.0306866129650939,,,0.0,,,0.969313387034906,,,0.85,68.21,32.2,0.0034896252074103,0.1361246771781492,0.0,0.0,0.0463687328946636,0.969313387034906,0.5993623804463337,4.098647922873687,34.99104771513657,0.0034896252074103,0.5993623804463337,0.0306866129650939,15.925706095656208,0.5876805899776341,0.8524965643609711,40,12.490821205299344,13.631737645524051,Mercado Maduro
18054,Cortes y Graena,949,5.0,398208.557558975,39.8208557558975,79641.711511795,56179.6876229,182012.261510835,10448.778095959122,419.6085959525553,CORTES Y GRAENA,0.0,75700.0,75700.0,0.0,79.768177028451,,,,,,,,79.768177028451,0.1901013892419646,23.83173294460033,0.0034639661985323,,,0.27908178982225,0.0422150556723589,0.0190729564701855,0.0194076209172715,,,,0.85,50.44,152.8,0.0034639661985323,0.27908178982225,0.0422150556723589,0.0190729564701855,0.0194076209172715,0.8753356348293058,0.5993623804463337,9.10679942359166,32.84072689585113,0.0034639661985323,0.5993623804463337,0.1246643651706942,18.273866950352318,0.6950976243728466,0.3000458085203847,0,0.3680527923052541,13.61805075185567,Oportunidad Estratégica
18045,Castilléjar,1284,1.0,684700.617528105,68.47006175281051,684700.617528105,684700.617528105,684700.617528105,8779.067149750521,533.2559326542874,CASTILLEJAR,,,0.0,,,,,,,,,,0.0,0.0,18.752721512585687,0.0048965941942215,,,0.3567598104546157,0.0,0.0,0.0136259928493232,,,,0.85,124.49,187.6,0.0048965941942215,0.3567598104546157,0.0,0.0,0.0136259928493232,0.8753356348293058,0.5993623804463337,9.12338515410524,32.847378874977665,0.0048965941942215,0.5993623804463337,0.1246643651706942,18.34549835013678,0.2474762739527293,0.1406321575813101,0,0.1411801568554847,13.6106939636822,Oportunidad Estratégica
18912,Cuevas del Campo,1841,1.0,861990.633089165,86.1990633089165,861990.633089165,861990.633089165,861990.633089165,13159.483462733971,468.2187034704861,CUEVAS DEL CAMPO,63340.0,0.0,63340.0,34.40521455730581,0.0,,,,,,,,34.40521455730581,0.0734810769033589,21.357540666101016,0.0072786055183975,,,0.3123068265393823,0.0182079884743772,0.0073723889485955,0.0165911556042178,,,,0.85,102.58,100.9,0.0072786055183975,0.3123068265393823,0.0182079884743772,0.0073723889485955,0.0165911556042178,0.8753356348293058,0.5993623804463337,8.82394932023701,32.984221012114524,0.0072786055183975,0.5993623804463337,0.1246643651706942,18.464598916345576,0.379918998972375,0.537792029317453,0,0.3133052083841858,13.597945571637268,Oportunidad Estratégica
18065,Dehesas Viejas,635,1.0,202944.203523435,20.2944203523435,202944.203523435,202944.203523435,202944.203523435,5111.706647654579,319.59717090304724,DEHESAS VIEJAS,80560.0,0.0,80560.0,126.86614173228348,0.0,,,,,,,,126.86614173228348,0.3969563978736516,31.28938836268232,0.002121144733916,,,0.2107239227227603,0.0671403238193035,0.0398268109843696,0.0278969481147822,,,,0.85,56.02,66.9,0.002121144733916,0.2107239227227603,0.0671403238193035,0.0398268109843696,0.0278969481147822,0.8753356348293058,0.5993623804463337,8.89556633390094,32.8651932019185,0.002121144733916,0.5993623804463337,0.1246643651706942,18.206725877121503,0.6613673457051321,0.6935409986257444,0,0.4726092378697761,13.559471466459929,Potencial Urbanístico
18070,Dúdar,382,1.0,36361.038294535,3.6361038294535,36361.038294535,36361.038294535,36361.038294535,1252.5687961787453,95.18596412181935,DUDAR,,,0.0,,,,,,,,,,0.0,0.0,105.057506033158,0.0010391898595596,,,0.0573387325688004,0.0,0.0,0.1118699466701649,,,,0.85,19.6,43.2,0.0010391898595596,0.0573387325688004,0.0,0.0,0.1118699466701649,0.8753356348293058,0.5993623804463337,3.1115175142724856,33.6562352181263,0.0010391898595596,0.5993623804463337,0.1246643651706942,18.152628133403688,0.8815208849664511,0.8021071919377004,40,12.59324051156789,13.540698087921092,Mercado Maduro
18049,Cogollos de Guadix,614,1.0,260025.344087825,26.002534408782505,260025.344087825,260025.344087825,260025.344087825,7344.325475578262,423.49404574564335,COGOLLOS DE GUADIX,40199.0,0.0,40199.0,65.47068403908794,0.0,,,,,,,,65.47068403908794,0.1545964688212183,23.6130828767452,0.002031338202843,,,0.2817374970121654,0.0346485111554165,0.0155107320994821,0.0191587233933554,,,,0.85,64.54,97.7,0.002031338202843,0.2817374970121654,0.0346485111554165,0.0155107320994821,0.0191587233933554,0.8753356348293058,0.5993623804463337,8.835595573851426,32.773769660805954,0.002031338202843,0.5993623804463337,0.1246643651706942,18.202235550567853,0.6098651997823852,0.5524507558405863,0,0.40968130666513,13.513225157237535,Potencial Urbanístico
18040,Cáñar,424,1.0,43779.44941928,4.377944941928,43779.44941928,43779.44941928,43779.44941928,1507.650686404043,103.2534184416981,CANAR,,,0.0,,,,,,,,,,0.0,0.0,96.84909372416068,0.0012188029217058,,,0.0628528422813306,0.0,0.0,0.1025260049141277,,,,0.85,61.86,35.9,0.0012188029217058,0.0628528422813306,0.0,0.0,0.1025260049141277,0.8753356348293058,0.5993623804463337,3.109211130745183,33.5708783883625,0.0012188029217058,0.5993623804463337,0.1246643651706942,18.161608786510996,0.6260654053073808,0.8355474118185983,40,12.501090385668531,13.512032860230049,Mercado Maduro
18176,Soportújar,260,1.0,26728.025444185,2.6728025444185,26728.025444185,26728.025444185,26728.025444185,1937.3290788005745,102.80009786225,SOPORTUJAR,,,0.0,,,,,,,,,,0.0,0.0,97.27617198769396,0.00051745667904,,,0.0625429974020277,0.0,0.0,0.1030121640237707,,,,0.85,63.32,46.7,0.00051745667904,0.0625429974020277,0.0,0.0,0.1030121640237707,0.8753356348293058,0.5993623804463337,3.1087573954072543,33.54417939853897,0.00051745667904,0.5993623804463337,0.1246643651706942,18.1265414743777,0.6172399202079429,0.7860742098030233,40,12.482718231024084,13.496430085084024,Mercado Maduro
18085,Gor,766,8.0,389091.148426845,38.9091148426845,48636.39355335563,33608.720673395,188216.7600259,13308.293056621438,507.9518908966645,GOR,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,19.68690377812641,0.0026813664277527,,,0.3394644832188397,0.0,0.0,0.0146894073502209,,,,0.85,72.47,97.9,0.0026813664277527,0.3394644832188397,0.0,0.0,0.0146894073502209,0.8753356348293058,0.5993623804463337,8.706953190724308,32.75832777049554,0.0026813664277527,0.5993623804463337,0.1246643651706942,18.23473696181334,0.5619295170162606,0.5515345854328905,0,0.3902321824363713,13.476099433116756,Potencial Urbanístico
18174,Santa Cruz del Comercio,523,2.0,109734.688251415,10.9734688251415,54867.3441257075,54867.3441257075,101628.090773555,5277.27500552254,209.817759562935,SANTA CRUZ DEL COMERCIO,17602.90039063,56094.22070313,73697.12109376,33.65755332816443,107.2547240977629,,,,,,,,140.91227742592733,0.6715936616588483,47.66040787410321,0.001642176568193,,,0.1356896313212248,0.0745738445838209,0.0673812891402273,0.0465326899663449,,,,0.85,49.19,68.1,0.001642176568193,0.1356896313212248,0.0745738445838209,0.0673812891402273,0.0465326899663449,0.8753356348293058,0.5993623804463337,8.348885144247244,33.0299970529766,0.001642176568193,0.5993623804463337,0.1246643651706942,18.182777468835354,0.7026536903826393,0.6880439761795694,0,0.4874746690069265,13.428660936596977,Potencial Urbanístico
18082,Galera,1139,7.0,485445.854619945,48.5445854619945,69349.40780284928,28268.866751165,288735.13361815,15053.59798332784,426.20355980679983,GALERA,30794.0,26227.0,57021.0,27.035996488147497,23.02633889376646,Comarca de Baza,490.0,,1400.0,E,Estimación por comarca/tipología,2026-05,50.06233538191396,0.1174610916075113,23.46296686149935,0.0042765014796695,0.0115074798619102,,0.2835894514464218,0.0264940776380287,0.0117849232775411,0.0189878407365999,0.9884925201380896,,,0.85,137.47,118.4,0.0042765014796695,0.2835894514464218,0.0264940776380287,0.0117849232775411,0.0189878407365999,0.9884925201380896,0.5993623804463337,8.522923924676643,35.136230887871264,0.0042765014796695,0.5993623804463337,0.0115074798619102,15.485571581689577,0.1690140845070422,0.4576271186440678,0,0.2048937693960372,13.318826847970977,Potencial Urbanístico
18138,Moraleda de Zafayona,3214,4.0,656131.18305812,65.613118305812,164032.79576453,103883.1601597075,448363.76160728,18973.61353499304,204.14784787122588,MORALEDA DE ZAFAYONA,66243.0,225604.0,291847.0,20.61076540136901,70.19415059116366,Vega de Granada,808.0,,3500.0,V,Idealista/Indomio/Fotocasa 2026,2026-05,90.80491599253268,0.4447997710454012,48.98410688271319,0.0131502420499837,0.1334867663981587,,0.1318142433873379,0.0480559381792241,0.0446269577772484,0.0480395058977789,0.8665132336018413,,,0.85,35.74,116.1,0.0131502420499837,0.1318142433873379,0.0480559381792241,0.0446269577772484,0.0480395058977789,0.8665132336018413,0.5993623804463337,6.796435551844311,33.38648013442223,0.0131502420499837,0.5993623804463337,0.1334867663981587,18.978740773611506,0.7839569606480082,0.4681630783325698,0,0.4540317077589743,13.207438062370118,Oportunidad Estratégica
18024,Beas de Granada,1007,1.0,189223.652450875,18.9223652450875,189223.652450875,189223.652450875,189223.652450875,3826.430317447818,187.908294390144,BEAS DE GRANADA,112247.0,0.0,112247.0,111.46673286991064,0.0,,,,,,,,111.46673286991064,0.5931975128169605,53.21744860946655,0.0037120032843531,,,0.1207144991524635,0.0589906214359255,0.0595157688499556,0.0528584766121066,,,,0.85,16.19,100.4,0.0037120032843531,0.1207144991524635,0.0589906214359255,0.0595157688499556,0.0528584766121066,0.8753356348293058,0.5993623804463337,7.365931336569624,33.186397121661415,0.0037120032843531,0.5993623804463337,0.1246643651706942,18.28626880464336,0.9021338330411656,0.5400824553366925,0,0.5228782698174739,13.195973061370951,Oportunidad Estratégica
18097,Huéneja,1180,4.0,504039.40004152,50.403940004152,126009.85001038,67273.0289847,312890.26520806,10249.070195838882,427.1520339334915,HUENEJA,,,0.0,,,,,,,,,,0.0,0.0,23.4108682754324,0.0044518380403359,,,0.2842377340628088,0.0,0.0,0.0189285349737488,,,,0.85,78.8,95.9,0.0044518380403359,0.2842377340628088,0.0,0.0,0.0189285349737488,0.8753356348293058,0.5993623804463337,7.389871376176455,32.88039026929707,0.0044518380403359,0.5993623804463337,0.1246643651706942,18.323260542442497,0.5236655987426706,0.5606962895098488,0,0.3776751263500228,13.12741611051678,Oportunidad Estratégica
18032,Bubión,305,2.0,127554.955319715,12.7554955319715,63777.4776598575,63777.4776598575,111431.20938749,5383.302488833355,418.21296826136063,BUBION,,,0.0,,,Alpujarras Orientales,850.0,,300.0,E,Estimación por comarca/tipología,2026-05,0.0,0.0,23.911262344573057,0.0007098992456251,0.1495972382048331,,0.2781278774848564,0.0,0.0,0.0194981521982627,0.8504027617951668,,,0.85,72.1,63.0,0.0007098992456251,0.2781278774848564,0.0,0.0,0.0194981521982627,0.8504027617951668,0.5993623804463337,7.245669220095352,32.21904173509744,0.0007098992456251,0.5993623804463337,0.1495972382048331,18.75948542856043,0.5641661125551594,0.7114063215758131,0,0.4390883414948077,13.044507378796252,Oportunidad Estratégica
18178,Torre-Cardela,700,1.0,284947.11599401,28.494711599401,284947.11599401,284947.11599401,284947.11599401,4477.728887678502,407.06730856287146,TORRE-CARDELA,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,24.565961917463834,0.0023991173300945,,,0.2705098126084854,0.0,0.0,0.0202434211304883,,,,0.85,56.02,66.9,0.0023991173300945,0.2705098126084854,0.0,0.0,0.0202434211304883,0.8753356348293058,0.5993623804463337,7.066396632169461,32.8011666989036,0.0023991173300945,0.5993623804463337,0.1246643651706942,18.220624506930427,0.6613673457051321,0.6935409986257444,0,0.4726092378697761,13.004641307138542,Potencial Urbanístico
18903,Nevada,1086,4.0,242871.147840105,24.28711478401049,60717.78696002625,47351.589027085,137570.42568721,12175.74033433374,223.63825767965469,NEVADA,93877.59997559,0.0,93877.59997559,86.44346222430018,0.0,,,,,,,,86.44346222430018,0.3865325330343258,44.71506844917504,0.004049846901247,,,0.1451359498097755,0.0457477619052109,0.0387809800142524,0.0431799002912792,,,,0.85,97.69,67.0,0.004049846901247,0.1451359498097755,0.0457477619052109,0.0387809800142524,0.0431799002912792,0.8753356348293058,0.5993623804463337,6.81195950719748,33.10481432121337,0.004049846901247,0.5993623804463337,0.1246643651706942,18.303160985488056,0.4094783292026839,0.6930829134218965,0,0.3717162057076425,12.998146522293029,Oportunidad Estratégica
18088,Guadahortuna,1829,1.0,479490.480755405,47.949048075540496,479490.480755405,479490.480755405,479490.480755405,7998.005439570624,262.1599129335183,GUADAHORTUNA,141942.0,0.0,141942.0,77.60634226353199,0.0,Poniente Granadino,580.0,,2200.0,E,Estimación por comarca/tipología,2026-05,77.60634226353199,0.2960267319100473,38.144657160211686,0.0072272875006414,0.0460299194476409,,0.1714655235459006,0.041070965656074,0.0297004929540264,0.0357005561640369,0.953970080552359,,,0.85,57.42,197.8,0.0072272875006414,0.1714655235459006,0.041070965656074,0.0297004929540264,0.0357005561640369,0.953970080552359,0.5993623804463337,6.945290189411088,34.74569462137476,0.0072272875006414,0.5993623804463337,0.0460299194476409,16.496171872381442,0.6529045517741643,0.0939074667888226,0,0.2893340607463125,12.992010554018144,Potencial Urbanístico
